hospital_id,hospital_org_id,ein,name,name_cr,street_address,city,state,zip_code,fips_state_and_county_code,hospital_bed_count,chrch_affl_f,urban_location_f,children_hospital_f,memb_counc_teach_hosps_f,medicare_provider_number,county,hospital_bed_size,updated_dt_x,hospital_data_id,fiscal_yr,data_ein,data_name,form_990_filed_part_grp_ret_f,form_990_num_fac_oper,form_990_name,form_990_address,form_990_city,form_990_state,form_990_zip,tot_func_exp,tot_revenue,tot_comm_bnfts,chrty_care,unreim_medcd,unreim_costs,comm_hlth_impr_svcs_comm_bnft_oper,hlth_prof_educ,subsd_hlth_svcs,rsrch,cash_inknd_contrib_comm_grps,comm_bldg,comm_bldg_actvs,comm_bldg_actvs_physimprvhse,comm_bldg_actvs_econdevlp,comm_bldg_actvs_cmntysuprt,comm_bldg_actvs_envrnimprv,comm_bldg_actvs_ldrdevlp,comm_bldg_actvs_cltnbldg,comm_bldg_actvs_htlhimprvadvcy,comm_bldg_actvs_wrkfrcdevlp,comm_bldg_actvs_other,comm_bldg_actvs_physimprvhse_pct,comm_bldg_actvs_econdevlp_pct,comm_bldg_actvs_cmntysuprt_pct,comm_bldg_actvs_envrnimprv_pct,comm_bldg_actvs_ldrdevlp_pct,comm_bldg_actvs_cltnbldg_pct,comm_bldg_actvs_htlhimprvadvcy_pct,comm_bldg_actvs_wrkfrcdevlp_pct,comm_bldg_actvs_other_pct,bad_debt,bad_debt_tot_func_exp_atrb_pat_elig_fncl_asst,mdcre_shrtfl,tot_comm_bnfts_tot_func_exp_pct,chrty_care_tot_func_exp_pct,unreim_medcd_tot_func_exp_pct,unreim_costs_tot_func_exp_pct,comm_hlth_impr_svcs_comm_bnft_oper_tot_func_exp_pct,hlth_prof_educ_tot_func_exp_pct,subsd_hlth_svcs_tot_func_exp_pct,rsrch_tot_func_exp_pct,cash_inknd_contrib_comm_grps_tot_func_exp_pct,hosp_rpt_comm_bldg_actvs_f,comm_bldg_tot_func_exp_pct,comm_bldg_actvs_tot_func_exp_pct,bad_debt_tot_func_exp_pct,bad_debt_tot_func_exp_atrb_pat_elig_fncl_asst_pct,mdcre_shrtfl_tot_func_exp_pct,rat_pat_care_npat_care_comm_bnfts,sole_comm_prov_f,written_fncl_asst_policy_f,used_fed_pov_gdlns_det_elig_free_disc_care_f,rpted_credit_agency_f,filed_lawsuit_f,placed_liens_resdnc_f,issued_body_attch_f,chna_cond_comm_hlth_needs_assmt_f,chna_defined_comm_served_f,chna_took_into_acct_input_ppl_rep_broad_intrst_comm_served_f,chna_cond_w_mult_hosp_facilities_f,chna_made_wide_avail_pub_f,hosp_adp_imp_stg_addr_hlth_needs_comm_f,hosp_exe_imp_stg_addr_hlth_needs_comm_f,hosp_prtcp_dev_commwide_comm_bnft_plan_f,per_capita_inc_qrt,per_capita_inc,med_hsehld_inc_qrt,med_hsehld_inc,percent_ppl_pov_qrt,percent_ppl_pov_pct,percent_ppl_65_yrs_old_without_hlth_insr_qrt,percent_ppl_65_yrs_old_without_hlth_insr_pct,unemp_rate_16_yrs_older_qrt,unemp_rate_16_yrs_older,st_impl_aca_medcd_exp_cvrg_adlts_w_incs_up_138pct_fpl_f,st_inc_elig_prnts_dep_chldrn_enrol_medcd_ltd_76pct_fpl_less_f,st_law_req_hosp_rpt_comm_bnfts_f,paper_return_f,netcommbldgexpns_total,numactpgm_physimprvhse,numactpgm_econdevlp,numactpgm_cmntysuprt,numactpgm_envrnimprv,numactpgm_ldrdevlp,numactpgm_cltnbldg,numactpgm_htlhimprvadvcy,numactpgm_wrkfrcdevlp,numactpgm_other,numactpgm_total,prsnssrvd_physimprvhse,prsnssrvd_econdevlp,prsnssrvd_cmntysuprt,prsnssrvd_envrnimprv,prsnssrvd_ldrdevlp,prsnssrvd_cltnbldg,prsnssrvd_htlhimprvadvcy,prsnssrvd_wrkfrcdevlp,prsnssrvd_other,prsnssrvd_total,ttlcommbldgexpns_physimprvhse,ttlcommbldgexpns_econdevlp,ttlcommbldgexpns_cmntysuprt,ttlcommbldgexpns_envrnimprv,ttlcommbldgexpns_ldrdevlp,ttlcommbldgexpns_cltnbldg,ttlcommbldgexpns_htlhimprvadvcy,ttlcommbldgexpns_wrkfrcdevlp,ttlcommbldgexpns_other,ttlcommbldgexpns_total,diroffsetrev_physimprvhse,diroffsetrev_econdevlp,diroffsetrev_cmntysuprt,diroffsetrev_envrnimprv,diroffsetrev_ldrdevlp,diroffsetrev_cltnbldg,diroffsetrev_htlhimprvadvcy,diroffsetrev_wrkfrcdevlp,diroffsetrev_other,diroffsetrev_total,pctttlexp_physimprvhse,pctttlexp_econdevlp,pctttlexp_cmntysuprt,pctttlexp_envrnimprv,pctttlexp_ldrdevlp,pctttlexp_cltnbldg,pctttlexp_htlhimprvadvcy,pctttlexp_wrkfrcdevlp,pctttlexp_other,pctttlexp_total,updated_dt_y
11,11,636000090,Stringfellow Memorial Hospital,Stringfellow Memorial Hospital,301 East 18th Street,Anniston,AL,36207,1015,125,N,Y,N,N,10038,Calhoun County,100-299 beds,"November 20, 2023",90,2021,636000090,Stringfellow Memorial Hospital,Y,2,The Health Care Authority Of The City Of Anniston,PO Box 2208,Anniston,AL,36207,269974261,264695250,18405693,7560980,401456,0,745777,0,9573339,0,124141,124601,124601,0,0,0,0,8796,0,0,115805,0,0.0,0.0,0.0,0.0,7.0593333,0.0,0.0,92.9406666,0.0,35309288,4671419,-5695760,6.8175732,2.8006299,0.1487015,0.0,0.27624,0.0,3.5460191,0.0,0.0459825,Y,0.0461529,0.0461529,13.0787608,13.2300005,-2.1097418,0.762447577,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,1,40195,2,50259,3,14.5,3,11.9,2,4.1,N,Y,N,N,124601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8796,0,0,115805,0,124601,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0005,"November 20, 2023"
12,12,640926753,Marion Regional Medical Center,Marion Regional Medical Center,1256 Military St South,Hamilton,AL,35570,1093,57,N,N,N,N,10044,Marion County,<100 beds,"November 20, 2023",102,2021,640926753,Marion Regional Medical Center,N,1,Marion Regional Medical Center Inc,830 South Gloster Street,Tupelo,MS,38801,21431645,21178998,1010974,1010974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,-147373,4.717202,4.717202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.687642,,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,1,36330,1,44333,4,16.8,3,12.3,1,2.8,N,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
13,13,630909073,St Vincents Blount,,150 Gilbreath Drive,Oneonta,AL,35121,1009,40,N,Y,N,N,10050,Blount County,<100 beds,"November 20, 2023",107,2014,630909073,St Vincents Blount,N,1,St Vincent's Blount,150 Gilbreath Drive,Oneonta,AL,35121,19407844,20594974,3611354,1162617,2322853,0,48523,71767,2007,0,3587,65971,65971,0,0,38659,0,0,2593,0,24719,0,0.0,0.0,58.5999909,0.0,0.0,3.9305149,0.0,37.4694941,0.0,2101066,0,3662723,18.6077031,5.990449,11.9686297,0.0,0.2500174,0.3697834,0.0103411,0.0,0.0184822,Y,0.3399192,0.3399192,10.8258598,0.0,18.8723847,27.687950811,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,1,31359,3,45567,3,17.5,3,16.5,3,6.1,N,Y,N,N,65971,0,0,7,0,0,1,0,1,0,9,0,0,1815,0,0,0,0,0,0,1815,0,0,38659,0,0,2593,0,24719,0,65971,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.002,0.0,0.0,0.0001,0.0,0.0013,0.0,0.0034,"November 20, 2023"
14,14,630288864,St Vincents Birmingham,St Vincents Birmingham,810 St Vincents Drive,Birmingham,AL,35205,1073,409,N,Y,N,N,10056,Jefferson County,>299 beds,"November 20, 2023",119,2021,630288864,St Vincents Birmingham,N,1,St Vincent's Birmingham,C/o Tax Department PO Box 45998,St Louis,MO,63145,504237521,498262680,9816699,7706409,0,0,442411,583107,0,188419,896353,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,3105818,0,-17424244,1.9468402,1.5283291,0.0,0.0,0.0877386,0.1156413,0.0,0.0373671,0.177764,N,0.0,0.0,0.6159434,0.0,-3.4555627,3.65182463,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,58424,3,57802,3,14.4,2,10.7,2,3.6,N,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
15,15,630385130,Russell Medical Center,Russell Medical Center,3316 Highway 280,Alexander City,AL,35010,1123,81,N,N,N,N,10065,Tallapoosa County,<100 beds,"November 20, 2023",131,2021,630385130,Russell Medical Center,N,1,Russell Hospital Corporation,PO Box 939,Alexander City,AL,35011,88564547,111392517,3930537,3896657,0,0,33880,0,0,0,0,14400,14400,0,0,14400,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5329732,2664866,-626215,4.4380478,4.3997932,0.0,0.0,0.0382545,0.0,0.0,0.0,0.0,Y,0.0162593,0.0162593,6.0179069,50.0,-0.7070718,115.013488783,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,2,45058,1,46654,3,15.2,3,12.1,2,4.0,N,Y,N,N,14400,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,"November 20, 2023"
16,11,636000090,Northeast Alabama Regional Med Ctr,Northeast Alabama Regional Med Ctr,400 East Tenth Street,Anniston,AL,36202,1015,323,N,Y,N,Y,10078,Calhoun County,>299 beds,"November 20, 2023",142,2021,636000090,Northeast Alabama Regional Med Ctr,Y,2,The Health Care Authority Of The City Of Anniston,PO Box 2208,Anniston,AL,36207,269974261,264695250,18405693,7560980,401456,0,745777,0,9573339,0,124141,124601,124601,0,0,0,0,8796,0,0,115805,0,0.0,0.0,0.0,0.0,7.0593333,0.0,0.0,92.9406666,0.0,35309288,4671419,-5695760,6.8175732,2.8006299,0.1487015,0.0,0.27624,0.0,3.5460191,0.0,0.0459825,Y,0.0461529,0.0461529,13.0787608,13.2300005,-2.1097418,0.762447577,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,1,40195,2,50259,3,14.5,3,11.9,2,4.1,N,Y,N,N,124601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8796,0,0,115805,0,124601,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0005,"November 20, 2023"
17,16,320453405,Northwest Medical Center,Northwest Medical Center,Highway 78 West,Winfield,AL,35594,1093,71,N,N,N,N,10086,Marion County,<100 beds,"November 20, 2023",147,2019,320453405,Northwest Medical Center,N,1,Northwest Medical Center Inc,1530 Us Highway 43,Winfield,AL,35594,18855989,17411383,1255545,32965,1211490,0,3146,7944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,6618602,234672,550002,6.6586006,0.174825,6.4249613,0.0,0.0166843,0.0421298,0.0,0.0,0.0,,0.0,0.0,35.1007947,3.545643,2.9168557,112.214156898,N,Y,Y,,,,,N,,,,,,,,1,34000,1,44675,3,16.9,3,12.3,2,3.4,N,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
18,3,630312913,Walker Baptist Medical Center,Walker Baptist Medical Center,3400 Highway 78 East,Jasper,AL,35502,1127,267,N,Y,N,N,10089,Walker County,100-299 beds,"November 20, 2023",159,2021,630312913,Walker Baptist Medical Center,Y,5,Baptist Health System Inc,1130 22nd Street S 3200,Birmingham,AL,35205,6138054,18093135,6276227,2384449,2159588,0,221520,1084184,0,0,426486,31990,31990,0,6547,25443,0,0,0,0,0,0,0.0,20.4657705,79.5342294,0.0,0.0,0.0,0.0,0.0,0.0,5301442,0,-1915820,102.251088,38.8469863,35.183594,0.0,3.6089614,17.663318,0.0,0.0,6.9482282,Y,0.5211749,0.5211749,86.3700775,0.0,-31.2121724,2.62329017,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,2,44095,1,46519,3,16.4,3,13.2,2,3.6,N,Y,N,N,31990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6547,25443,0,0,0,0,0,0,31990,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
19,17,630288861,Providence Hospital,Providence Hospital,6801 Airport Blvd,Mobile,AL,36608,1097,349,Y,Y,N,N,10090,Mobile County,>299 beds,"November 20, 2023",171,2021,630288861,Providence Hospital,N,1,Providence Hospital,C/o Tax Department PO Box 45998,St Louis,MO,63145,262953601,254822521,8064906,3791821,3406240,0,402179,84360,0,0,380306,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,3469854,0,-14968830,3.0670452,1.4420114,1.2953768,0.0,0.1529467,0.0320817,0.0,0.0,0.1446285,N,0.0,0.0,1.3195689,0.0,-5.6925746,8.303746344,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,2,42823,2,50871,4,17.6,3,12.7,3,4.7,N,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
20,18,630891904,Thomas Hospital,Thomas Hospital,750 Morphy Ave,Fairhope,AL,36532,1003,162,N,Y,N,Y,10100,Baldwin County,100-299 beds,"November 20, 2023",183,2021,630891904,Thomas Hospital,Y,2,Gulf Health Hospitals Inc Dba Thomas Hospital North Baldwin,P O Box 2226,Mobile,AL,36652,315062184,342124939,16162883,5823632,9697484,0,428461,0,179281,0,34025,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,34093910,16686212,2106905,5.1300612,1.8484071,3.0779587,0.0,0.1359925,0.0,0.0569033,0.0,0.0107994,,0.0,0.0,10.8213272,48.9419136,0.6687267,24.184970557,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,50953,4,71135,1,8.9,2,10.9,1,3.0,N,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
21,3,630312913,Citizens Baptist Medical Center,Citizens Baptist Medical Center,604 Stone Avenue,Talladega,AL,35161,1121,122,N,N,N,N,10101,Talladega County,100-299 beds,"November 20, 2023",195,2021,630312913,Citizens Baptist Medical Center,Y,5,Baptist Health System Inc,1130 22nd Street S 3200,Birmingham,AL,35205,6138054,18093135,6276227,2384449,2159588,0,221520,1084184,0,0,426486,31990,31990,0,6547,25443,0,0,0,0,0,0,0.0,20.4657705,79.5342294,0.0,0.0,0.0,0.0,0.0,0.0,5301442,0,-1915820,102.251088,38.8469863,35.183594,0.0,3.6089614,17.663318,0.0,0.0,6.9482282,Y,0.5211749,0.5211749,86.3700775,0.0,-31.2121724,2.62329017,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,1,38300,1,44802,4,16.9,3,11.2,2,4.1,N,Y,N,N,31990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6547,25443,0,0,0,0,0,0,31990,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
22,3,630312913,Princeton Baptist Medical Center,Princeton Baptist Medical Center,701 Princeton Ave Sw,Birmingham,AL,35211,1073,505,Y,Y,N,N,10103,Jefferson County,>299 beds,"November 20, 2023",207,2021,630312913,Princeton Baptist Medical Center,Y,5,Baptist Health System Inc,1130 22nd Street S 3200,Birmingham,AL,35205,6138054,18093135,6276227,2384449,2159588,0,221520,1084184,0,0,426486,31990,31990,0,6547,25443,0,0,0,0,0,0,0.0,20.4657705,79.5342294,0.0,0.0,0.0,0.0,0.0,0.0,5301442,0,-1915820,102.251088,38.8469863,35.183594,0.0,3.6089614,17.663318,0.0,0.0,6.9482282,Y,0.5211749,0.5211749,86.3700775,0.0,-31.2121724,2.62329017,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,58424,3,57802,3,14.4,2,10.7,2,3.6,N,Y,N,N,31990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6547,25443,0,0,0,0,0,0,31990,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
23,19,630920915,Pickens County Medical Center,Pickens County Medical Center,241 Robert K Wilson,Carrollton,AL,35447,1107,56,N,Y,N,Y,10109,Pickens County,<100 beds,"November 20, 2023",210,2012,630920915,Pickens County Medical Center,N,1,Pickens County Medical Center Inc,PO Box 478,Carrollton,AL,35447,23973248,22701501,756720,23526,716805,12495,0,0,3544,0,350,3686,3686,0,0,0,0,0,0,0,0,3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4197448,1133311,4139222,3.1565184,0.0981343,2.9900203,0.0521205,0.0,0.0,0.0147831,0.0,0.0014599,Y,0.0153754,0.0153754,17.5088832,27.0000009,17.2660041,193.329738058,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,,,,1,30457,1,31433,4,23.4,2,16.5,3,9.0,N,Y,N,N,3686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686,3686,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,"November 20, 2023"
24,20,630288856,Mobile Infirmary Medical Center,Mobile Infirmary Medical Center,Five Mobile Infirmary Circle,Mobile,AL,36652,1097,669,N,Y,N,Y,10113,Mobile County,>299 beds,"November 20, 2023",221,2020,630288856,Mobile Infirmary Medical Center,N,1,Mobile Infirmary Association,PO Box 2144,Mobile,AL,36652,518858135,574326393,21830830,15332996,0,0,752698,154628,5493819,4306,92383,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,61148042,34328511,-124300719,4.2074757,2.9551422,0.0,0.0,0.1450681,0.0298015,1.0588287,0.0008298,0.017805,,0.0,0.0,11.7851177,56.1400003,-23.9565905,2.359708789,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,2,42823,2,50871,4,17.6,3,12.7,3,7.9,N,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
25,21,472367677,Lakeland Community Hospital,Lakeland Community Hospital,42024 Highway 195,Haleyville,AL,35565,1133,49,Y,N,N,N,10125,Winston County,<100 beds,"November 20, 2023",228,2021,472367677,Lakeland Community Hospital,N,1,Lakeland Community Hospital Inc,PO Box 576,Hayleyville,AL,35565,23240393,21083518,1222572,1097505,123527,0,0,1160,0,0,380,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,6094500,39150,880351,5.2605478,4.7224029,0.5315185,0.0,0.0,0.0049913,0.0,0.0,0.001635,,0.0,0.0,26.2237389,0.6423824,3.7880211,792.877922077,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,1,38382,1,46453,4,17.4,3,13.0,1,2.8,N,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
26,18,630891904,North Baldwin Infirmary,North Baldwin Infirmary,1815 Hand Avenue,Bay Minette,AL,36507,1003,78,N,Y,N,N,10129,Baldwin County,<100 beds,"November 20, 2023",240,2021,630891904,North Baldwin Infirmary,Y,2,Gulf Health Hospitals Inc Dba Thomas Hospital North Baldwin,P O Box 2226,Mobile,AL,36652,315062184,342124939,16162883,5823632,9697484,0,428461,0,179281,0,34025,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,34093910,16686212,2106905,5.1300612,1.8484071,3.0779587,0.0,0.1359925,0.0,0.0569033,0.0,0.0107994,,0.0,0.0,10.8213272,48.9419136,0.6687267,24.184970557,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,50953,4,71135,1,8.9,2,10.9,1,3.0,N,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
27,22,630931008,St Vincents St Clair,St Vincents St Clair,7063 Veterans Parkway,Pell City,AL,35125,1115,40,N,Y,N,N,10130,St. Clair County,<100 beds,"November 20, 2023",252,2021,630931008,St Vincents St Clair,Y,2,St Vincent's Health System,C/o Tax Department PO Box 45998,St Louis,MO,63145,162846155,173724265,5316859,515149,3878522,0,715009,150328,0,439,57412,146928,146928,0,0,0,167,0,0,146761,0,0,0.0,0.0,0.0,0.1136611,0.0,0.0,99.8863388,0.0,0.0,977897,0,7877697,3.2649582,0.3163409,2.3817092,0.0,0.4390702,0.0923128,0.0,0.0002695,0.0352553,Y,0.090225,0.090225,0.6005035,0.0,4.8375087,4.759237555,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,2,43279,3,61973,2,10.5,2,10.2,1,2.6,N,Y,N,N,146928,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,146761,0,0,146928,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0009,"November 20, 2023"
28,3,630312913,Brookwood Baptist Medical Center,Brookwood Baptist Medical Center,2010 Brookwood Medical Center Drive,Birmingham,AL,35209,1073,595,N,Y,N,N,10139,Jefferson County,>299 beds,"November 20, 2023",259,2021,630312913,Brookwood Baptist Medical Center,Y,5,Baptist Health System Inc,1130 22nd Street S 3200,Birmingham,AL,35205,6138054,18093135,6276227,2384449,2159588,0,221520,1084184,0,0,426486,31990,31990,0,6547,25443,0,0,0,0,0,0,0.0,20.4657705,79.5342294,0.0,0.0,0.0,0.0,0.0,0.0,5301442,0,-1915820,102.251088,38.8469863,35.183594,0.0,3.6089614,17.663318,0.0,0.0,6.9482282,Y,0.5211749,0.5211749,86.3700775,0.0,-31.2121724,2.62329017,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,58424,3,57802,3,14.4,2,10.7,2,3.6,N,Y,N,N,31990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6547,25443,0,0,0,0,0,0,31990,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
29,11,636000090,Jacksonville Medical Center,Jacksonville Medical Center,1701 Pelham Road South,Jacksonville,AL,36265,1015,104,N,Y,N,N,10146,Calhoun County,100-299 beds,"November 20, 2023",262,2017,636000090,Jacksonville Medical Center,Y,3,The Health Care Authority Of The City Of Anniston,PO Box 2208,Anniston,AL,36202,287897898,270370130,16347011,8951272,0,0,0,0,7395739,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,59254595,6002490,-8487256,5.6780584,3.1091828,0.0,0.0,0.0,0.0,2.5688756,0.0,0.0,,0.0,0.0,20.5818088,10.1299992,-2.948009,1.210328271,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,2,36255,2,45937,3,17.7,3,11.9,3,4.9,N,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
30,23,203713023,Infirmary West,Infirmary West,5600 Girby Rd,Mobile,AL,36693,1097,124,N,Y,N,Y,10152,Mobile County,100-299 beds,"November 20, 2023",264,2011,203713023,Infirmary West,Y,2,Infirmary Health Hospitals Inc,PO Box 2226,Mobile,AL,36652,59390855,52417462,3077362,3237101,-597766,0,8881,429146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5004375,2941572,-2326775,5.1815418,5.4505041,-1.006495,0.0,0.0149534,0.7225792,0.0,0.0,0.0,,0.0,0.0,8.4261709,58.7800074,-3.9177327,6.02550756,N,Y,Y,,,,,,,,,,,,,2,33675,2,41867,3,19.7,3,18.6,3,10.1,N,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
31,24,472378825,Russellville Hospital,Russellville Hospital,15155 Highway 43,Russellville,AL,35653,1059,100,N,N,N,N,10158,Franklin County,100-299 beds,"November 20, 2023",269,2020,472378825,Russellville Hospital,N,1,Russellville Hospital Inc,PO Box 1089,Russellville,AL,35653,26540914,26432970,4867741,1420372,3444386,0,684,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,11569611,0,1686520,18.3405175,5.3516318,12.9776465,0.0,0.0025771,0.008662,0.0,0.0,0.0,,0.0,0.0,43.5916072,0.0,6.3544156,1630.827355011,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,1,37362,1,40448,4,17.2,4,15.4,1,4.4,N,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
